,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
10883,Domantas Sabonis,IND,24.0,210.82,108.86208,Gonzaga,Lithuania,2016,1,11,62,18.5,12.4,5.0,3.1,0.08900000000000001,0.262,0.22899999999999998,0.586,0.215,2019-20
10884,Dion Waiters,LAL,28.0,190.5,95.25432,Syracuse,USA,2012,1,4,10,11.1,2.4,2.0,7.8,0.009000000000000001,0.102,0.243,0.521,0.156,2019-20
10885,Dragan Bender,GSW,22.0,213.36,112.94440800000001,None,Croatia,2016,1,4,16,6.7,4.6,1.8,1.1,0.06,0.183,0.18,0.545,0.142,2019-20
10886,Dillon Brooks,MEM,24.0,200.66,102.0582,Oregon,Canada,2017,2,45,73,16.2,3.3,2.1,-0.3,0.03,0.076,0.247,0.51,0.10400000000000001,2019-20
10887,Dewan Hernandez,TOR,23.0,208.28,106.59411999999999,Miami,USA,2019,2,59,6,2.3,2.3,0.5,17.2,0.172,0.265,0.257,0.43200000000000005,0.125,2019-20
10888,Devonte' Graham,CHA,25.0,185.42,88.45044,Kansas,USA,2018,2,34,63,18.2,3.4,7.5,-4.5,0.018000000000000002,0.078,0.243,0.537,0.345,2019-20
10889,Devontae Cacok,LAL,23.0,203.2,108.86208,North Carolina-Wilmington,USA,Undrafted,Undrafted,Undrafted,1,6.0,5.0,1.0,22.7,0.16699999999999998,0.33299999999999996,0.222,0.5,0.125,2019-20
10890,Devon Hall,OKC,24.0,195.58,97.52228000000001,Virginia,USA,2018,2,53,11,1.8,0.6,1.2,3.8,0.019,0.06,0.182,0.298,0.217,2019-20
10891,Devin Booker,PHX,23.0,195.58,93.439952,Kentucky,USA,2015,1,13,70,26.6,4.2,6.5,2.7,0.012,0.106,0.294,0.618,0.28800000000000003,2019-20
10892,Derrick White,SAS,25.0,193.04,86.18248,Colorado,USA,2017,1,29,68,11.3,3.3,3.5,1.0,0.02,0.105,0.183,0.593,0.203,2019-20
10893,Derrick Walton Jr.,DET,25.0,182.88,83.91452,Michigan,USA,Undrafted,Undrafted,Undrafted,26,2.0,0.6,1.0,-0.9,0.006999999999999999,0.054000000000000006,0.079,0.617,0.155,2019-20
10894,Dewayne Dedmon,ATL,30.0,213.36,111.13004,Southern California,USA,Undrafted,Undrafted,Undrafted,44,5.8,5.7,0.5,-0.7,0.075,0.24100000000000002,0.179,0.473,0.040999999999999995,2019-20
10895,Draymond Green,GSW,30.0,198.12,104.32616,Michigan State,USA,2012,2,35,43,8.0,6.2,6.2,-7.2,0.018000000000000002,0.192,0.156,0.489,0.31,2019-20
10896,Drew Eubanks,SAS,23.0,205.74,111.13004,Oregon State,USA,Undrafted,Undrafted,Undrafted,22,4.9,3.9,0.7,-11.0,0.099,0.203,0.15,0.682,0.08900000000000001,2019-20
10897,Duncan Robinson,MIA,26.0,200.66,97.52228000000001,Michigan,USA,Undrafted,Undrafted,Undrafted,73,13.5,3.2,1.4,7.5,0.005,0.099,0.157,0.684,0.068,2019-20
10898,Ersan Ilyasova,MIL,33.0,205.74,106.59411999999999,None,Turkey,2005,2,36,63,6.6,4.8,0.8,4.2,0.059000000000000004,0.212,0.158,0.589,0.065,2019-20
10899,Eric Paschall,GSW,23.0,198.12,115.66596000000001,Villanova,USA,2019,2,41,60,14.0,4.6,2.1,-10.6,0.047,0.11599999999999999,0.207,0.5710000000000001,0.126,2019-20
10900,Eric Mika,SAC,25.0,208.28,105.68693600000002,Brigham Young,USA,2017,Undrafted,Undrafted,1,6.0,7.0,0.0,19.5,0.111,0.263,0.08900000000000001,0.773,0.0,2019-20
10901,Eric Gordon,HOU,31.0,190.5,97.52228000000001,Indiana,USA,2008,1,7,36,14.4,2.0,1.5,0.4,0.008,0.055999999999999994,0.215,0.51,0.08,2019-20
10902,Eric Bledsoe,MIL,30.0,185.42,97.068688,Kentucky,USA,2010,1,18,61,14.9,4.6,5.4,11.8,0.025,0.121,0.233,0.5710000000000001,0.275,2019-20
10903,Enes Kanter,BOS,28.0,208.28,113.398,None,Turkey,2011,1,3,58,8.1,7.4,1.0,9.9,0.158,0.257,0.18600000000000003,0.599,0.084,2019-20
10904,Emmanuel Mudiay,UTA,24.0,190.5,90.7184,None,DRC,2015,1,7,54,7.3,2.3,2.1,-2.0,0.021,0.11699999999999999,0.218,0.5429999999999999,0.212,2019-20
10905,Elie Okobo,PHX,22.0,190.5,86.18248,None,France,2018,2,31,55,4.0,1.6,2.1,-3.2,0.022000000000000002,0.102,0.147,0.516,0.22699999999999998,2019-20
10906,Elfrid Payton,NYK,26.0,190.5,88.45044,Louisana-Lafayette,USA,2014,1,10,45,10.0,4.7,7.2,-3.0,0.039,0.126,0.19,0.47,0.34700000000000003,2019-20
10907,Edmond Sumner,IND,24.0,193.04,88.904032,Xavier,USA,2017,2,52,31,4.9,1.5,1.8,-2.6,0.024,0.073,0.16699999999999998,0.491,0.16699999999999998,2019-20
10908,Ed Davis,UTA,31.0,205.74,98.88305600000001,North Carolina,USA,2010,1,13,28,1.8,3.8,0.4,-15.2,0.107,0.23399999999999999,0.092,0.489,0.062,2019-20
10909,E'Twaun Moore,NOP,31.0,190.5,86.636072,Purdue,USA,2011,2,55,56,8.3,2.3,1.4,-2.2,0.027000000000000003,0.095,0.196,0.51,0.11,2019-20
10910,Dzanan Musa,BKN,21.0,205.74,98.429464,None,Bosnia and Herzegovina,2018,1,29,40,4.8,2.2,1.1,-2.5,0.039,0.11699999999999999,0.193,0.484,0.131,2019-20
10911,Dwight Powell,DAL,28.0,208.28,108.86208,Stanford,Canada,2014,2,45,40,9.4,5.7,1.5,8.9,0.071,0.132,0.126,0.677,0.076,2019-20
10912,Dwight Howard,LAL,34.0,208.28,120.20188,None,USA,2004,1,1,69,7.5,7.3,0.7,5.9,0.128,0.257,0.146,0.696,0.048,2019-20
10913,Dwayne Bacon,CHA,24.0,198.12,100.243832,Florida State,USA,2017,2,40,39,5.7,2.6,1.3,-8.2,0.02,0.124,0.18899999999999997,0.419,0.121,2019-20
10914,Dusty Hannahs,MEM,26.0,190.5,95.25432,Arkansas,USA,2017,Undrafted,Undrafted,2,6.0,0.5,0.0,17.2,0.0,0.063,0.28600000000000003,0.607,0.0,2019-20
10915,Derrick Rose,DET,31.0,187.96,90.7184,Memphis,USA,2008,1,1,50,18.1,2.4,5.6,-3.4,0.021,0.071,0.303,0.555,0.373,2019-20
10916,Derrick Jones Jr.,MIA,23.0,198.12,95.25432,UNLV,USA,Undrafted,Undrafted,Undrafted,59,8.5,3.9,1.1,-0.5,0.049,0.115,0.135,0.62,0.068,2019-20
10917,Derrick Favors,NOP,28.0,205.74,120.20188,Georgia Tech,USA,2010,1,3,51,9.0,9.8,1.6,4.2,0.121,0.249,0.135,0.62,0.087,2019-20
10918,Deonte Burton,OKC,26.0,193.04,108.86208,Iowa State,USA,Undrafted,Undrafted,Undrafted,39,2.7,1.5,0.4,-12.7,0.017,0.11900000000000001,0.17300000000000001,0.396,0.076,2019-20
10919,Dante Exum,CLE,24.0,195.58,97.068688,None,Australia,2014,1,5,35,4.5,1.9,1.1,-8.8,0.024,0.109,0.145,0.5760000000000001,0.124,2019-20
10920,Danny Green,LAL,33.0,198.12,97.52228000000001,North Carolina,USA,2009,2,46,68,8.0,3.3,1.3,6.4,0.03,0.1,0.135,0.552,0.069,2019-20
10921,Danilo Gallinari,OKC,31.0,208.28,105.68693600000002,None,Italy,2008,1,6,62,18.7,5.2,1.9,5.7,0.02,0.157,0.242,0.612,0.099,2019-20
10922,Daniel Theis,BOS,28.0,203.2,111.13004,None,Germany,Undrafted,Undrafted,Undrafted,65,9.2,6.6,1.7,7.0,0.086,0.172,0.14400000000000002,0.631,0.10400000000000001,2019-20
10923,Daniel Gafford,CHI,21.0,208.28,106.140528,Arkansas,USA,2019,2,38,43,5.1,2.5,0.5,-1.9,0.081,0.092,0.131,0.6859999999999999,0.051,2019-20
10924,Damyean Dotson,NYK,26.0,195.58,95.25432,Houston,USA,2017,2,44,48,6.7,1.9,1.2,-5.3,0.011000000000000001,0.091,0.158,0.527,0.105,2019-20
10925,Damion Lee,GSW,27.0,195.58,95.25432,Drexel,USA,Undrafted,Undrafted,Undrafted,49,12.7,4.9,2.7,-4.1,0.021,0.14400000000000002,0.184,0.5479999999999999,0.139,2019-20
10926,Damian Lillard,POR,29.0,187.96,88.45044,Weber State,USA,2012,1,6,66,30.0,4.3,8.0,1.4,0.013000000000000001,0.092,0.294,0.627,0.335,2019-20
10927,Damian Jones,ATL,25.0,210.82,111.13004,Vanderbilt,USA,2016,1,30,55,5.6,3.7,0.6,-12.6,0.08,0.153,0.113,0.7120000000000001,0.057,2019-20
10928,DaQuan Jeffries,SAC,22.0,195.58,104.32616,Tulsa,USA,Undrafted,Undrafted,Undrafted,13,3.8,1.4,0.5,3.0,0.021,0.105,0.129,0.586,0.06,2019-20
10929,D.J. Wilson,MIL,24.0,208.28,104.779752,Michigan,USA,2017,1,17,37,3.6,2.5,0.7,-6.3,0.031,0.18100000000000002,0.175,0.475,0.10400000000000001,2019-20
10930,D.J. Augustin,ORL,32.0,180.34,83.007336,Texas-Austin,USA,2008,1,9,57,10.5,2.1,4.6,1.5,0.015,0.067,0.184,0.5539999999999999,0.281,2019-20
10931,D'Angelo Russell,MIN,24.0,193.04,87.543256,Ohio State,USA,2015,1,2,45,23.1,3.9,6.3,-8.1,0.011000000000000001,0.107,0.305,0.556,0.327,2019-20
10932,Cristiano Felicio,CHI,27.0,208.28,122.46983999999999,None,Brazil,Undrafted,Undrafted,Undrafted,22,3.9,4.6,0.7,-7.7,0.14400000000000002,0.139,0.08800000000000001,0.6709999999999999,0.053,2019-20
10933,Courtney Lee,DAL,34.0,195.58,97.52228000000001,Western Kentucky,USA,2008,1,22,24,4.5,1.3,0.5,6.7,0.019,0.07,0.11599999999999999,0.629,0.044000000000000004,2019-20
10934,Cory Joseph,SAC,28.0,190.5,90.7184,University of Texas at Austin,Canada,2011,1,29,72,6.4,2.6,3.5,-0.3,0.024,0.08199999999999999,0.127,0.517,0.19899999999999998,2019-20
10935,Corey Brewer,SAC,34.0,205.74,85.275296,Florida,USA,2007,1,7,5,1.0,1.6,0.4,11.2,0.061,0.2,0.085,0.47,0.063,2019-20
10936,Danuel House Jr.,HOU,27.0,198.12,99.79024,Texas A&M,USA,Undrafted,Undrafted,Undrafted,63,10.5,4.2,1.3,3.3,0.027000000000000003,0.10099999999999999,0.135,0.5720000000000001,0.061,2019-20
10937,Evan Turner,MIN,31.0,198.12,99.79024,Ohio State,USA,2010,1,2,19,3.3,2.0,2.0,-11.4,0.027999999999999997,0.107,0.154,0.424,0.235,2019-20
10938,Dario Saric,PHX,26.0,208.28,102.0582,None,Croatia,2014,1,12,66,10.7,6.2,1.9,-1.2,0.06,0.18600000000000003,0.174,0.5920000000000001,0.105,2019-20
10939,Darius Garland,CLE,20.0,185.42,87.089664,Vanderbilt,USA,2019,1,5,59,12.3,1.9,3.9,-8.7,0.013999999999999999,0.046,0.201,0.498,0.182,2019-20
10940,Denzel Valentine,CHI,26.0,193.04,99.79024,Michigan State,USA,2016,1,14,36,6.8,2.1,1.2,-5.0,0.016,0.138,0.22899999999999998,0.511,0.147,2019-20
10941,Dennis Smith Jr.,NYK,22.0,187.96,92.98635999999999,North Carolina State,USA,2017,1,9,34,5.5,2.3,2.9,-17.1,0.034,0.102,0.223,0.39899999999999997,0.297,2019-20
10942,Dennis Schroder,OKC,26.0,185.42,78.017824,None,Germany,2013,1,17,65,18.9,3.6,4.0,5.5,0.01,0.099,0.262,0.575,0.222,2019-20
10943,Delon Wright,DAL,28.0,195.58,83.91452,Utah,USA,2015,1,20,73,6.9,3.8,3.3,1.7,0.04,0.124,0.14,0.5539999999999999,0.215,2019-20
10944,Dejounte Murray,SAS,23.0,193.04,81.64656,Washington,USA,2016,1,29,66,10.9,5.8,4.1,-4.2,0.04,0.184,0.207,0.524,0.23199999999999998,2019-20
10945,Deandre Ayton,PHX,21.0,210.82,113.398,Arizona,Bahamas,2018,1,1,38,18.2,11.5,1.9,4.0,0.12,0.225,0.231,0.568,0.091,2019-20
10946,Dean Wade,CLE,23.0,205.74,103.418976,Kansas State,USA,Undrafted,Undrafted,Undrafted,12,1.7,1.6,0.2,-6.5,0.038,0.213,0.091,0.7440000000000001,0.039,2019-20
10947,DeMarre Carroll,HOU,33.0,198.12,97.52228000000001,Missouri,USA,2009,1,27,24,3.6,2.3,1.0,0.0,0.042,0.138,0.14800000000000002,0.515,0.11599999999999999,2019-20
10948,DeMar DeRozan,SAS,30.0,198.12,99.79024,Southern California,USA,2009,1,9,68,22.1,5.5,5.6,-1.8,0.019,0.139,0.262,0.603,0.261,2019-20
10949,DeAndre' Bembry,ATL,25.0,195.58,95.25432,St. Joseph's (PA),USA,2016,1,21,43,5.8,3.5,1.9,-11.8,0.034,0.12300000000000001,0.13699999999999998,0.5,0.13,2019-20
10950,DeAndre Jordan,BKN,31.0,210.82,120.20188,Texas A&M,USA,2008,2,35,56,8.3,10.0,1.9,-1.8,0.105,0.293,0.136,0.682,0.132,2019-20
10951,De'Anthony Melton,MEM,22.0,187.96,90.7184,Southern California,USA,2018,2,46,60,7.6,3.7,2.9,5.1,0.035,0.13699999999999998,0.185,0.501,0.196,2019-20
10952,De'Andre Hunter,ATL,22.0,200.66,102.0582,Virginia,USA,2019,1,4,63,12.3,4.5,1.8,-5.5,0.021,0.11599999999999999,0.17300000000000001,0.521,0.079,2019-20
10953,De'Aaron Fox,SAC,22.0,190.5,83.91452,Kentucky,USA,2017,1,5,51,21.1,3.8,6.8,-4.0,0.021,0.099,0.29,0.5579999999999999,0.336,2019-20
10954,Davis Bertans,WAS,27.0,208.28,102.0582,None,Latvia,2011,2,42,54,15.4,4.5,1.7,-0.3,0.021,0.13,0.183,0.628,0.081,2019-20
10955,David Nwaba,HOU,27.0,195.58,99.336648,Cal Poly,USA,Undrafted,Undrafted,Undrafted,20,5.2,2.3,0.4,7.2,0.027000000000000003,0.109,0.139,0.627,0.046,2019-20
10956,Daryl Macon,MIA,24.0,187.96,83.91452,Arkansas,USA,2018,Undrafted,Undrafted,4,0.8,0.0,0.3,7.6,0.0,0.0,0.16699999999999998,0.5,0.14300000000000002,2019-20
10957,Darius Bazley,OKC,20.0,203.2,94.34713599999999,None,USA,2019,1,23,61,5.6,4.0,0.7,-3.2,0.025,0.172,0.146,0.49700000000000005,0.054000000000000006,2019-20
10958,LeBron James,LAL,35.0,205.74,113.398,None,USA,2003,1,1,67,25.3,7.8,10.2,8.5,0.027999999999999997,0.191,0.308,0.5770000000000001,0.47700000000000004,2019-20
10959,Michael Kidd-Gilchrist,DAL,26.0,198.12,105.23334399999999,Kentucky,USA,2012,1,2,25,2.4,2.7,0.6,4.2,0.045,0.16899999999999998,0.134,0.41600000000000004,0.077,2019-20
10960,Lonzo Ball,NOP,22.0,198.12,86.18248,UCLA,USA,2017,1,2,63,11.8,6.1,7.0,-0.7,0.032,0.142,0.18100000000000002,0.517,0.292,2019-20
10961,Stephen Curry,GSW,32.0,190.5,83.91452,Davidson,USA,2009,1,7,5,20.8,5.2,6.6,-15.3,0.023,0.162,0.28600000000000003,0.557,0.355,2019-20
10962,Sterling Brown,MIL,25.0,195.58,99.336648,Southern Methodist,USA,2017,2,46,52,5.1,3.5,1.0,2.4,0.037000000000000005,0.168,0.162,0.486,0.094,2019-20
10963,Steven Adams,OKC,26.0,210.82,120.20188,Pittsburgh,New Zealand,2013,1,12,63,10.9,9.3,2.3,4.4,0.128,0.214,0.168,0.604,0.128,2019-20
10964,Svi Mykhailiuk,DET,23.0,200.66,92.98635999999999,Kansas,Ukraine,2018,2,47,56,9.0,1.9,1.9,-0.6,0.013000000000000001,0.071,0.165,0.578,0.12,2019-20
10965,T.J. Leaf,IND,23.0,208.28,100.697424,UCLA,USA,2017,1,18,28,3.0,2.5,0.3,0.2,0.094,0.174,0.18,0.451,0.057,2019-20
10966,T.J. McConnell,IND,28.0,185.42,86.18248,Arizona,USA,2015,0,Undrafted,71,6.5,2.7,5.0,1.1,0.027999999999999997,0.107,0.16699999999999998,0.54,0.354,2019-20
10967,T.J. Warren,IND,26.0,203.2,99.79024,North Carolina State,USA,2014,1,14,67,19.8,4.2,1.5,2.7,0.031,0.092,0.22899999999999998,0.61,0.07200000000000001,2019-20
10968,Tacko Fall,BOS,24.0,226.06,141.067112,Central Florida,Senegal,Undrafted,Undrafted,Undrafted,7,3.3,2.1,0.1,12.7,0.036000000000000004,0.326,0.25,0.7509999999999999,0.067,2019-20
10969,Taj Gibson,NYK,35.0,205.74,105.23334399999999,Southern California,USA,2009,1,26,62,6.1,4.3,0.8,-12.5,0.098,0.158,0.145,0.61,0.077,2019-20
10970,Talen Horton-Tucker,LAL,19.0,193.04,106.140528,Iowa State,USA,2019,2,46,6,5.7,1.2,1.0,-9.5,0.022000000000000002,0.055999999999999994,0.18,0.535,0.107,2019-20
10971,Tariq Owens,PHX,25.0,208.28,92.98635999999999,Texas Tech,USA,Undrafted,Undrafted,Undrafted,3,1.3,1.0,0.0,-43.4,0.105,0.067,0.171,0.34,0.0,2019-20
10972,Taurean Prince,BKN,26.0,200.66,98.88305600000001,Baylor,USA,2016,1,12,64,12.1,6.0,1.8,1.3,0.024,0.162,0.2,0.49700000000000005,0.09,2019-20
10973,Terance Mann,LAC,23.0,195.58,97.52228000000001,Florida State,USA,2019,2,48,41,2.4,1.3,1.3,0.1,0.026000000000000002,0.11199999999999999,0.12300000000000001,0.545,0.209,2019-20
10974,Terence Davis,TOR,23.0,193.04,91.171992,Mississippi,USA,Undrafted,Undrafted,Undrafted,72,7.5,3.3,1.6,7.9,0.039,0.13699999999999998,0.18100000000000002,0.588,0.14,2019-20
10975,Terrance Ferguson,OKC,22.0,198.12,86.18248,None,USA,2017,1,21,56,3.9,1.3,0.9,-4.0,0.019,0.039,0.092,0.48100000000000004,0.055,2019-20
10976,Terrence Ross,ORL,29.0,198.12,93.439952,Washington,USA,2012,1,8,69,14.7,3.2,1.2,-2.5,0.006,0.10800000000000001,0.21600000000000003,0.5479999999999999,0.07200000000000001,2019-20
10977,Terry Rozier,CHA,26.0,185.42,86.18248,Louisville,USA,2015,1,16,63,18.0,4.4,4.1,-9.0,0.022000000000000002,0.107,0.23199999999999998,0.5529999999999999,0.209,2019-20
10978,Thabo Sefolosha,HOU,36.0,198.12,97.52228000000001,None,Switzerland,2006,1,13,41,2.2,2.3,0.6,3.9,0.043,0.152,0.1,0.48700000000000004,0.07400000000000001,2019-20
10979,Thaddeus Young,CHI,32.0,203.2,106.59411999999999,Georgia Tech,USA,2007,1,12,64,10.3,4.9,1.8,-6.2,0.054000000000000006,0.145,0.192,0.521,0.113,2019-20
10980,Thanasis Antetokounmpo,MIL,27.0,198.12,99.336648,None,Greece,2014,2,51,20,2.8,1.2,0.8,-6.8,0.085,0.081,0.20199999999999999,0.496,0.174,2019-20
10981,Theo Pinson,NYK,24.0,195.58,96.16150400000001,North Carolina,USA,Undrafted,Undrafted,Undrafted,33,3.6,1.6,1.7,-4.6,0.024,0.10099999999999999,0.218,0.37,0.24,2019-20
10982,Stanton Kidd,UTA,28.0,198.12,97.975872,Colorado State,USA,Undrafted,Undrafted,Undrafted,4,0.0,0.8,0.3,2.3,0.0,0.158,0.139,0.0,0.1,2019-20
10983,Thomas Bryant,WAS,22.0,208.28,112.490816,Indiana,USA,2017,2,42,46,13.2,7.2,1.8,-6.6,0.081,0.198,0.185,0.649,0.107,2019-20
10984,Stanley Johnson,TOR,24.0,198.12,109.769264,Arizona,USA,2015,1,8,25,2.4,1.5,0.8,4.8,0.040999999999999995,0.165,0.214,0.45399999999999996,0.2,2019-20
10985,Solomon Hill,MIA,29.0,198.12,102.511792,Arizona,USA,2013,1,23,59,5.5,2.8,1.8,-2.1,0.026000000000000002,0.11800000000000001,0.135,0.535,0.124,2019-20
10986,Romeo Langford,BOS,20.0,193.04,97.975872,Indiana,USA,2019,1,14,32,2.5,1.3,0.4,8.9,0.038,0.065,0.113,0.434,0.045,2019-20
10987,Rondae Hollis-Jefferson,TOR,25.0,198.12,98.429464,Arizona,USA,2015,1,23,60,7.0,4.7,1.8,4.2,0.08900000000000001,0.14300000000000002,0.16399999999999998,0.5329999999999999,0.141,2019-20
10988,Royce O'Neale,UTA,27.0,193.04,102.511792,Baylor,USA,Undrafted,Undrafted,Undrafted,71,6.3,5.5,2.5,5.2,0.013999999999999999,0.165,0.095,0.578,0.11599999999999999,2019-20
10989,Rudy Gay,SAS,33.0,203.2,113.398,Connecticut,USA,2006,1,8,67,10.8,5.4,1.7,0.2,0.04,0.19399999999999998,0.21100000000000002,0.5529999999999999,0.11599999999999999,2019-20
10990,Rudy Gobert,UTA,28.0,215.9,117.02673600000001,None,France,2013,1,27,68,15.1,13.5,1.5,6.2,0.10400000000000001,0.276,0.162,0.6990000000000001,0.065,2019-20
10991,Rui Hachimura,WAS,22.0,203.2,104.32616,Gonzaga,Japan,2019,1,9,48,13.5,6.1,1.8,-8.2,0.051,0.155,0.18899999999999997,0.535,0.08800000000000001,2019-20
10992,Russell Westbrook,HOU,31.0,190.5,90.7184,UCLA,USA,2008,1,4,57,27.2,7.9,7.0,3.1,0.044000000000000004,0.157,0.33,0.536,0.34,2019-20
10993,Ryan Anderson,HOU,32.0,205.74,108.86208,California,USA,2008,1,21,2,2.5,3.5,1.0,21.2,0.0,0.467,0.242,0.35700000000000004,0.16699999999999998,2019-20
10994,Ryan Arcidiacono,CHI,26.0,190.5,88.45044,Villanova,USA,Undrafted,Undrafted,Undrafted,58,4.5,1.9,1.7,-4.0,0.019,0.098,0.121,0.551,0.14300000000000002,2019-20
10995,Ryan Broekhoff,PHI,29.0,198.12,97.52228000000001,Valparaiso,Australia,Undrafted,Undrafted,Undrafted,17,4.2,2.5,0.6,2.1,0.025,0.20199999999999999,0.155,0.568,0.083,2019-20
10996,Sekou Doumbouya,DET,19.0,203.2,104.32616,None,France,2019,1,15,38,6.4,3.1,0.5,-10.8,0.026000000000000002,0.13699999999999998,0.16399999999999998,0.474,0.037000000000000005,2019-20
10997,Semi Ojeleye,BOS,25.0,198.12,108.86208,Southern Methodist,USA,2017,2,37,69,3.4,2.1,0.5,-1.5,0.024,0.109,0.094,0.562,0.051,2019-20
10998,Serge Ibaka,TOR,30.0,213.36,106.59411999999999,None,Republic of the Congo,2008,1,24,55,15.4,8.2,1.4,3.1,0.075,0.205,0.23600000000000002,0.583,0.086,2019-20
10999,Seth Curry,DAL,29.0,187.96,83.91452,Duke,USA,Undrafted,Undrafted,Undrafted,64,12.4,2.3,1.9,3.4,0.016,0.07,0.17600000000000002,0.643,0.11699999999999999,2019-20
11000,Shabazz Napier,WAS,28.0,182.88,79.3786,Connecticut,USA,2014,1,24,56,10.3,2.8,4.7,-3.6,0.018000000000000002,0.1,0.19699999999999998,0.552,0.295,2019-20
11001,Shai Gilgeous-Alexander,OKC,21.0,195.58,81.64656,Kentucky,Canada,2018,1,11,70,19.0,5.9,3.3,3.5,0.02,0.146,0.235,0.568,0.14800000000000002,2019-20
11002,Shake Milton,PHI,23.0,195.58,92.98635999999999,Southern Methodist,USA,2018,2,54,40,9.4,2.2,2.6,0.1,0.018000000000000002,0.09300000000000001,0.18600000000000003,0.617,0.182,2019-20
11003,Shamorie Ponds,TOR,22.0,182.88,79.3786,"St. John's, N.Y.",USA,Undrafted,Undrafted,Undrafted,4,2.3,0.3,0.5,-5.5,0.0,0.16699999999999998,0.222,0.765,0.4,2019-20
11004,Shaquille Harrison,CHI,26.0,200.66,86.18248,Tulsa,USA,Undrafted,Undrafted,Undrafted,43,4.9,2.0,1.1,6.8,0.042,0.139,0.17600000000000002,0.5589999999999999,0.147,2019-20
11005,Sindarius Thornwell,NOP,25.0,193.04,97.52228000000001,South Carolina,USA,2017,2,48,2,8.0,2.0,2.0,-7.4,0.0,0.133,0.17600000000000002,0.627,0.14300000000000002,2019-20
11006,Skal Labissiere,ATL,24.0,208.28,106.59411999999999,Kentucky,Haiti,2016,1,28,33,5.8,5.1,1.3,1.3,0.105,0.155,0.139,0.588,0.106,2019-20
11007,Spencer Dinwiddie,BKN,27.0,195.58,97.52228000000001,Colorado,USA,2014,2,38,64,20.6,3.5,6.8,1.1,0.015,0.085,0.287,0.541,0.344,2019-20
11008,Thon Maker,DET,23.0,213.36,100.243832,None,South Sudan,2016,1,10,60,4.7,2.8,0.7,-8.0,0.069,0.152,0.16,0.5820000000000001,0.08800000000000001,2019-20
11009,Tim Frazier,DET,29.0,182.88,77.11064,Penn State,USA,Undrafted,Undrafted,Undrafted,27,3.6,1.2,3.4,-6.9,0.024,0.071,0.171,0.46399999999999997,0.391,2019-20
11010,Tim Hardaway Jr.,DAL,28.0,195.58,92.98635999999999,Michigan,USA,2013,1,24,71,15.8,3.3,1.9,5.9,0.011000000000000001,0.09,0.204,0.581,0.096,2019-20
11011,Vincent Poirier,BOS,26.0,213.36,106.59411999999999,None,France,Undrafted,Undrafted,Undrafted,22,1.9,2.0,0.4,-6.5,0.09,0.195,0.141,0.525,0.08800000000000001,2019-20
11012,Vlatko Cancar,DEN,23.0,203.2,107.047712,None,Slovenia,2017,2,49,14,1.2,0.7,0.2,-6.0,0.109,0.11900000000000001,0.177,0.507,0.086,2019-20
11013,Wayne Ellington,NYK,32.0,193.04,93.89354399999999,North Carolina,USA,2009,1,28,36,5.1,1.8,1.2,-3.1,0.006999999999999999,0.10400000000000001,0.146,0.509,0.11699999999999999,2019-20
11014,Wendell Carter Jr.,CHI,21.0,205.74,122.46983999999999,Duke,USA,2018,1,7,43,11.3,9.4,1.2,-0.5,0.102,0.21600000000000003,0.162,0.59,0.062,2019-20
11015,Wenyen Gabriel,POR,23.0,205.74,92.98635999999999,Kentucky,South Sudan,Undrafted,Undrafted,Undrafted,30,2.1,1.7,0.3,-7.2,0.08,0.14800000000000002,0.124,0.546,0.046,2019-20
11016,Wes Iwundu,ORL,25.0,198.12,88.45044,Kansas State,USA,2017,2,33,52,5.8,2.5,1.2,-0.5,0.023,0.109,0.134,0.544,0.08900000000000001,2019-20
11017,Wesley Matthews,MIL,33.0,193.04,99.79024,Marquette,USA,Undrafted,Undrafted,Undrafted,67,7.4,2.5,1.4,12.2,0.013000000000000001,0.073,0.12300000000000001,0.547,0.07,2019-20
11018,Will Barton,DEN,29.0,195.58,82.10015200000001,Memphis,USA,2012,2,40,58,15.1,6.3,3.7,5.8,0.04,0.147,0.19699999999999998,0.5489999999999999,0.157,2019-20
11019,William Howard,HOU,26.0,203.2,93.89354399999999,None,France,Undrafted,Undrafted,Undrafted,2,0.0,1.0,0.5,-51.3,0.0,0.25,0.152,0.0,0.2,2019-20
11020,Willie Cauley-Stein,DAL,26.0,213.36,108.86208,Kentucky,USA,2015,1,6,54,7.2,5.8,1.3,-5.5,0.07200000000000001,0.20199999999999999,0.14400000000000002,0.589,0.098,2019-20
11021,Willy Hernangomez,CHA,26.0,210.82,113.398,None,Spain,2015,2,35,31,6.1,4.3,0.9,-2.6,0.105,0.243,0.222,0.5760000000000001,0.136,2019-20
11022,Wilson Chandler,BKN,33.0,203.2,106.59411999999999,DePaul,USA,2007,1,23,35,5.9,4.1,1.1,-6.4,0.013999999999999999,0.16399999999999998,0.128,0.531,0.08,2019-20
11023,Yogi Ferrell,SAC,27.0,182.88,80.73937600000001,Indiana,USA,Undrafted,Undrafted,Undrafted,50,4.4,1.0,1.4,-1.8,0.011000000000000001,0.085,0.185,0.528,0.196,2019-20
